"supplier_id","supplier_code","supplier_name","contact_name","profile","supplier_address","supplier_credit_period","active_vat","add_tax","supplier_vat_reg_number","supplier_email","supplier_telephone","supplier_mobile","supplier_website","supplier_image","supplier_image1","supplier_rating_id","city_id","sub_city","latitude","longitude","deleted","created_by","created_date","update_by","update_date"
"1225","SUP01215"," W15 Hanthana Estate",,,,"0","1","1",,,,,,,,"13","220","0","0","0","0",NULL,"2024-10-22",NULL,NULL
"1226","SUP01216","Colombo Lotus Tower",,,,"0","0",NULL,,,,,,,,"7","29","0","0","0","0",NULL,"2024-10-23",NULL,NULL
"1227","SUP01217","Hot Air Balloon Ride",,,,"0","0",NULL,,,,,,,,"7","64","0","0","0","0",NULL,"2024-10-23",NULL,NULL
"1228","SUP01218","Blessing at kathaluwa Temple",,,,"0","0",NULL,,,,,,,,"7","2","0","0","0","0",NULL,"2024-10-23",NULL,NULL
"1229","SUP01219","The Cinnamon Experience",,,,"0","0",NULL,,,,,,,,"7","2","0","0","0","0",NULL,"2024-10-23",NULL,NULL
"1230","SUP01220","Kumu Beach by Tear Drop hotels ",,,,"0","1","1",,,,,,,,"8","16","0","0","0","0",NULL,"2024-11-04",NULL,NULL
"1231","SUP01221","Ayugiri Ayurveda Wellness Resort",,,,"0","1","1",,,,,,,,"9","134","0","0","0","0",NULL,"2024-11-08",NULL,"2025-05-27"
"1232","SUP01222","Ahu Bay",,,,"0","1","1",,,,,,,,"1","3","0","0","0","0",NULL,"2024-11-08",NULL,NULL
"1233","SUP01223","Araliya Red Hotel",,,,"0","1","1",,,,,,,,"2","116","0","0","0","0",NULL,"2024-11-08",NULL,NULL
"1234","SUP01224","Sundara by Mosvold",,,,"0","1","1",,,,,,,,"8","16","0","0","0","0",NULL,"2024-11-21",NULL,"2024-11-21"
"1235","SUP01225","Moksha Kitulgala",,,,"0","0",NULL,,,,,,,,"9","76","0","0","0","0",NULL,"2024-11-21",NULL,NULL
"1236","SUP01226","Mahesa Bhawan – Jetwing ",,,,"0","1","1",,,,,,,,"9","58","0","0","0","0",NULL,"2024-11-21",NULL,NULL
"1237","SUP01227","Aranya Trails Wilpattu ",,,,"0","0",NULL,,,,,,,,"9","154","0","0","0","0",NULL,"2024-11-22",NULL,NULL
"1238","SUP01228","Why House ",,,,"0","1",NULL,,,,,,,,"9","41","0","0","0","0",NULL,"2024-11-22",NULL,NULL
"1239","SUP01229","Simpson's Forest - Luxury Boutique Resort & S",,,,"0","1","1",,,,,,,,"9","66","0","0","0","0",NULL,"2024-11-22",NULL,NULL
"1240","SUP01230","Cubes Ella",,,,"0","0",NULL,,,,,,,,"3","39","0","0","0","0",NULL,"2024-11-25",NULL,NULL
"1241","SUP01231","Kumbukgaha Villa",,,,"0","1","1",,,,,,,,"9","134","0","0","0","0",NULL,"2024-12-06",NULL,NULL
"1242","SUP01232","Marriott  Courtyard Colombo",,,,"0","1","1",,,,,,,,"2","29","0","0","0","0",NULL,"2024-12-07",NULL,NULL
"1243","SUP01233","Oga Reach ",,,,"0","1","1",,,,,,,,"3","141","0","0","0","0",NULL,"2024-12-07",NULL,NULL
"1244","SUP01234","Grand Beragala Boutique Resort",,,,"0","1","1",,,,,,,,"1","49","0","0","0","0",NULL,"2024-12-11",NULL,NULL
"1245","SUP01235"," ITC Ratnadipa",,,,"0","1","1",,,,,,,,"1","29","0","0","0","0",NULL,"2024-12-16",NULL,NULL
"1246","SUP01236","MOI Ella",,,,"0","1","1",,,,,,,,"3","39","0","0","0","0",NULL,"2024-12-20",NULL,NULL
"1247","SUP01237","Mazarine Surf Suites ",,,,"0","1","1",,,,,,,,"3","34","0","0","0","0",NULL,"2024-12-20",NULL,NULL
"1248","SUP01238","Dowa Elegance Resort ",,,,"0","0",NULL,,,,,,,,"3","39","0","0","0","0",NULL,"2024-12-24",NULL,NULL
"1249","SUP01239","Angel Beach Unawatuna",,,,"0","0",NULL,,,,,,,,"2","143","0","0","0","0",NULL,"2024-12-24",NULL,NULL
"1250","SUP01240","Camellia Hills Dickoya ",,,,"0","1","1",,,,,,,,"8","33","0","0","0","0",NULL,"2024-12-27",NULL,NULL
"1251","SUP01241","Taru Villas Villu ",,,,"0","1","1",,,,,,,,"8","154","0","0","0","0",NULL,"2024-12-27",NULL,"2025-03-28"
"1252","SUP01242"," Céu Ceylon",,,,"0","1","1",,,,,,,,"2","139","0","0","0","0",NULL,"2024-12-28",NULL,NULL
"1253","SUP01243","Diyadahara Lake Hotel",,,,"0","1","1",,,,,,,,"3","141","0","0","0","0",NULL,"2024-12-28",NULL,NULL
"1254","SUP01244","Wild Trails Yala ",,,,"0","0",NULL,,,,,,,,"2","155","0","0","0","0",NULL,"2024-12-28",NULL,NULL
"1255","SUP01245","Oliphant Bungalow ",,,,"0","1","1",,,,,,,,"9","116","0","0","0","0",NULL,"2024-12-28",NULL,NULL
"1256","SUP01246"," Ishq Colombo",,,,"0","0",NULL,,,,,,,,"8","29","0","0","0","0",NULL,"2024-12-28",NULL,"2025-07-15"
"1257","SUP01247","Vivanta Colombo, Airport Garden",,,,"0","1","1",,,,,,,,"2","133","0","0","0","0",NULL,"2024-12-28",NULL,NULL
"1258","SUP01248","Uga Riva ",,,,"0","1","1",,,,,,,,"8","113","0","0","0","0",NULL,"2024-12-31",NULL,NULL
"1259","SUP01249"," Sielen Diva",,,,"0","1","1",,,,,,,,"9","140","0","0","0","0",NULL,"2024-12-31",NULL,NULL
"1260","SUP01250","Kayama House ",,,,"0","1","1",,,,,,,,"8","139","0","0","0","0",NULL,"2024-12-31",NULL,NULL
"1261","SUP01251","Thotalagala Plantation House ",,,,"0","1","1",,,,,,,,"8","49","0","0","0","0",NULL,"2024-12-31",NULL,NULL
"1262","SUP01252","Governor’s Mansion ",,,,"0","0",NULL,,,,,,,,"8","50","0","0","0","0",NULL,"2025-01-03",NULL,NULL
"1263","SUP01253","Haritha Villa",,,,"0","1","1",,,,,,,,"8","52","0","0","0","0",NULL,"2025-01-16",NULL,NULL
"1264","SUP01254","Jetwing Kandy Gallery ",,,,"0","1","1",,,,,,,,"8","66","0","0","0","0",NULL,"2025-01-20",NULL,NULL
"1265","SUP01255"," Uga Halloowella",,,,"0","1","1",,,,,,,,"8","50","0","0","0","0",NULL,"2025-01-20",NULL,NULL
"1266","SUP01256","Warden House ",,,,"0","1","1",,,,,,,,"8","155","0","0","0","0",NULL,"2025-01-20",NULL,NULL
"1267","SUP01257","Rukgala retreat",,,,"0","0",NULL,,,,,,,,"9","66","0","0","0","0",NULL,"2025-01-20",NULL,NULL
"1268","SUP01258","Hotel Ashford",,,,"0","0",NULL,,,,,,,,"3","116","0","0","0","0",NULL,"2025-01-27",NULL,NULL
"1269","SUP01259","The Trees Kandy ",,,,"0","1","1",,,,,,,,"2","66","0","0","0","0",NULL,"2025-01-31",NULL,NULL
"1270","SUP01260","Yala Chalets by Lalan Leisure",,,,"0","0",NULL,,,,,,,,"3","155","0","0","0","0",NULL,"2025-01-31",NULL,NULL
"1271","SUP01261","Villa Mankani",,,,"0","0",NULL,,,,,,,,"3","30","0","0","0","0",NULL,"2025-01-31",NULL,NULL
"1272","SUP01262","Edgar Mansion ",,,,"0","0",NULL,,,,,,,,"3","66","0","0","0","0",NULL,"2025-01-31",NULL,NULL
"1273","SUP01263","Sevanagama Villa",,,,"0","0",NULL,,,,,,,,"3","45","0","0","0","0",NULL,"2025-01-31",NULL,NULL
"1274","SUP01264","Lihinya Beach Villa",,,,"0","0",NULL,,,,,,,,"2","2","0","0","0","0",NULL,"2025-01-31",NULL,NULL
"1275","SUP01265","Ayana Sea ",,,,"0","0",NULL,,,,,,,,"2","161","0","0","0","0",NULL,"2025-01-31",NULL,NULL
"1276","SUP01266","Jungle Paradise Hotel",,,,"0","0",NULL,,,,,,,,"3","142","0","0","0","0",NULL,"2025-02-22",NULL,NULL
"1277","SUP01267","Ceu Ceylon",,,,"0","0",NULL,,,,,,,,"2","139","0","0","0","0",NULL,"2025-03-03",NULL,NULL
"1279","SUP01269","No 77 Leyn Baan Galle Fort by The One Group o",,,,"0","0",NULL,,,,,,,,"8","41","0","0","0","0",NULL,"2025-03-07",NULL,NULL
"1280","SUP01270","Glenross living ",,,,"0","1","1",,,,,,,,"8","63","0","0","0","0",NULL,"2025-03-11",NULL,"2025-03-24"
"1281","SUP01271","Lunugaga - Bentota ",,,,"0","1","1",,,,,,,,"8","21","0","0","0","0",NULL,"2025-03-19",NULL,NULL
"1282","SUP01272","Mountbatten Bungalow | Kandy",,,,"0","1","1",,,,,,,,"9","66","0","0","0","0",NULL,"2025-04-04",NULL,NULL
"1283","SUP01273","Thimbiriwewa Resort Wilpattu",,,,"0","0",NULL,,,,,,,,"2","154","0","0","0","0",NULL,"2025-04-21",NULL,NULL
"1284","SUP01274","TreeHouse Chalets",,,,"0","0",NULL,,,,,,,,"2","20","0","0","0","0",NULL,"2025-04-21",NULL,NULL
"1285","SUP01275","Yara Galle Fort ",,,,"0","1","1",,,,,,,,"2","41","0","0","0","0",NULL,"2025-04-21",NULL,"2025-09-29"
"1286","SUP01276","Kandy Myst by Cinnamon",,,,"0","1","1",,,,,,,,"2","66","0","0","0","0",NULL,"2025-04-29",NULL,NULL
"1287","SUP01277","Riff Hikkaduwa Hotel",,,,"0","1","1",,,,,,,,"9","52","0","0","0","0",NULL,"2025-04-29",NULL,NULL
"1288","SUP01278","Oak Ray La Ella Breeze",,,,"0","0",NULL,,,,,,,,"3","39","0","0","0","0",NULL,"2025-04-29",NULL,"2025-04-29"
"1289","SUP01279","Pedlar's Corner Cafe",,,,"0","0",NULL,,,,,,,,"12","41","0","0","0","0",NULL,"2025-04-29",NULL,NULL
"1291","SUP01281","Wild Glamping Gal Oya by Thema  ",,,,"0","1","1",,,,,,,,"9","42","0","0","0","0",NULL,"2025-05-11",NULL,NULL
"1292","SUP01282","Club Mango - Eco Chic Resort",,,,"0","1","1",,,,,,,,"2","62","0","0","0","0",NULL,"2025-05-13",NULL,NULL
"1293","SUP01283","stone Water Villa ",,,,"0","0",NULL,,,,,,,,"9","113","0","0","0","0",NULL,"2025-05-16",NULL,NULL
"1294","SUP01284","Morven Colombo ",,,,"0","1","1",,,,,,,,"3","29","0","0","0","0",NULL,"2025-05-27",NULL,NULL
"1295","SUP01285","Ayurvie Weligama by Thema Collection ",,,,"0","1","1",,,,,,,,"2","151","0","0","0","0",NULL,"2025-05-27",NULL,NULL
"1296","SUP01286","Dream Cliff Mountain Resort",,,,"0","1",NULL,,,,,,,,"9","49","0","0","0","0",NULL,"2025-06-17",NULL,NULL
"1297","SUP01287","The Alfred",,,,"0","0",NULL,,,,,,,,"8","171","0","0","0","0",NULL,"2025-06-19",NULL,NULL
"1298","SUP01288","SKYLOFT KANDY ",,,,"0","1","1",,,,,,,,"3","66","0","0","0","0",NULL,"2025-07-09",NULL,"2025-07-09"
"1299","SUP01289","Oceanfront Nilaveli by ICC ",,,,"0","0","1",,,,,,,,"2","114","0","0","0","0",NULL,"2025-07-10",NULL,NULL
"1300","SUP01290","Highland Stonehouse Luxury Boutique Hotel",,,,"0","0",NULL,,,,,,,,"2","116","0","0","0","0",NULL,"2025-07-24",NULL,NULL
"1301","SUP01291","Sooriya Resort and Spa",,,,"0","1","1",,,,,,,,"2","139","0","0","0","0",NULL,"2025-07-24",NULL,NULL
"1302","SUP01292","Rose wood Manor ",,,,"0","1","1",,,,,,,,"9","135","0","0","0","0",NULL,"2025-07-24",NULL,NULL
"1303","SUP01293","Amagi Aria",,,,"0","1","1",,,,,,,,"2","113","0","0","0","0",NULL,"2025-07-31",NULL,NULL
"1304","SUP01294","EKHO Sigiriya ",,,,"0","1",NULL,,,,,,,,"2","134","0","0","0","0",NULL,"2025-08-01",NULL,"2025-08-01"
"1305","SUP01295","Sofia Colombo ",,,,"0","1",NULL,,,,,,,,"2","29","0","0","0","0",NULL,"2025-08-06",NULL,NULL
"1306","SUP01296","Ayugiri Wellness Resort",,,,"0","1",NULL,,,,,,,,"9","134","0","0","0","0",NULL,"2025-08-06",NULL,NULL
"1307","SUP01297","Uga Prāva",,,,"0","1","1",,,,,,,,"8","139","0","0","0","0",NULL,"2025-08-07",NULL,NULL
"1308","SUP01298","Akway Resort",,," Lower Blackwood, Beragala 90160","0","1",NULL,,,,,,,,"3","22","0","0","0","0",NULL,"2025-08-09",NULL,"2025-08-09"
"1309","SUP01299","Cloud Nine Wilpattu",,,,"0","0",NULL,,,,,,,,"2","154","0","0","0","0",NULL,"2025-08-12",NULL,NULL
"1310","SUP01300","O2 Villas Ella",,,,"0","1","1",,,,,,"O2-Villa-Ella-1200x630-1.jpg","O2-Villa-Ella-1200x630-1.jpg","2","39","0","0","0","0",NULL,"2025-08-12",NULL,"2026-02-13"
"1311","SUP01301","Wilpattu Jeep by Aranya Trails",,,,"0","0",NULL,,,,,,,,"8","154","0","0","0","0",NULL,"2025-08-20",NULL,NULL
"1312","SUP01302","Mount Randholee ",,,,"0","0",NULL,,,,,,,,"3","66","0","0","0","0",NULL,"2025-09-01",NULL,NULL
"1313","SUP01303","Garton's Cape ",,,,"0","0",NULL,,,,,,,,"3","2","0","0","0","0",NULL,"2025-09-01",NULL,NULL
"1314","SUP01304","Amari Colombo ",,,,"0","1",NULL,,,,,,,,"1","29","0","0","0","0",NULL,"2025-09-02",NULL,NULL
"1315","SUP01305","Kalkudha Beach House - Tear Drop",,,,"0","1","1",,,,,,,,"13","118","0","0","0","0",NULL,"2025-09-14",NULL,NULL
"1316","SUP01306"," Arosh",,,,"0","1","1",,,," 773634011",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,"2025-09-16"
"1317","SUP01307","Imran",,,,"0","1","1",,,," 779492427",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1318","SUP01308","Tharanga",,,,"0","1","1",,,," 763229430",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1319","SUP01309","Sheltan",,,,"0","1","1",,,,"777953280",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1320","SUP01310"," Suresh",,,,"0","1","1",,,," 763533932",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1321","SUP01311","Mahesh",,,,"0","1","1",,,,"773927759",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,"2025-09-16"
"1322","SUP01312","Ananda",,,,"0","1","1",,,," 701951451",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1323","SUP01313"," Mohan",,,,"0","1","1",,,," 712312372",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,"2025-09-16"
"1324","SUP01314","Haring",,,,"0","1","1",,,," 776417694",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1325","SUP01315","Caldera",,,,"0","1","1",,,,"777430414",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1326","SUP01316","Sumedha",,,,"0","1","1",,,," 712475475",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1327","SUP01317","Manoj",,,,"0","1","1",,,,"775607905",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1328","SUP01318","Janaka car",,,,"0","1","1",,,,"741294701",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,"2025-09-16"
"1329","SUP01319","Cathura",,,,"0","1","1",,,," 716956277",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1330","SUP01320","Jayantha",,,,"0","1","1",,,," 771622335",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1331","SUP01321","Udara",,,,"0","1","1",,,,"772441524",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1332","SUP01322","Athula",,,,"0","1","1",,,," 773048392",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1333","SUP01323","Roshan Rishab",,,,"0","1","1",,,," 779492949",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,"2026-01-20"
"1334","SUP01324","Nilantha",,,,"0","1","1",,,," 775996451",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1335","SUP01325"," Rashmika",,,,"0","1","1",,,,"766624554",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1336","SUP01326","Rasika",,,,"0","1","1",,,," 766382170",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1337","SUP01327","Parakranma",,,,"0","1","1",,,," 715617075",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1338","SUP01328","Kosala",,,,"0","1","1",,,,"779007127",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1339","SUP01329","Dilan",,,,"0","1","1",,,," 777118787",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1340","SUP01330","Charith",,,,"0","1","1",,,,"771314692",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1341","SUP01331"," Lalith",,,,"0","1","1",,,,"769281095",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1342","SUP01332","Waruna",,,,"0","1","1",,,," 779268419",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1343","SUP01333","Nimesh",,,,"0","1","1",,,,"771343760",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1344","SUP01334","Harsha",,,,"0","1","1",,,,"771135572",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1345","SUP01335","Rohitha",,,,"0","1","1",,,," 773295526",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1346","SUP01336","Buddika Pussegoda",,,,"0","1","1",,,,"771774774",,,,"1","41","0","0","0","0",NULL,"2025-09-16",NULL,"2026-01-23"
"1347","SUP01337","Lahiru",,,,"0","1","1",,,,"766759469",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1348","SUP01338","Chandika",,,,"0","1","1",,,,"770040073",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1349","SUP01339","Ashoka",,,,"0","1","1",,,," 777411370",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1350","SUP01340"," Anoj Wikramasingha",,,,"0","1","1",,,,"772826746",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,"2026-01-23"
"1351","SUP01341","Eranda",,,,"0","1","1",,,,"764891755",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1352","SUP01342","Anura",,,,"0","1","1",,,," 771612603",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1353","SUP01343","Tatsara",,,,"0","1","1",,,," 743806564",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1354","SUP01344","Sagara",,,,"0","1","1",,,," 777226209",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1355","SUP01345","Kawshika",,,,"0","1","1",,,," 776525206",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1356","SUP01346"," Kapila",,,,"0","1","1",,,," 779887215",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1357","SUP01347","Kumara Mini Couch",,,,"0","1","1",,,,"774807004",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1358","SUP01348","Saliya",,,,"0","1","1",,,,"768490226",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1359","SUP01349","Samantha",,,,"0","1","1",,,,"776207468",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1360","SUP01350","Kosala SL",,,,"0","1","1",,,," 722705535",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1361","SUP01351","Rohana",,,,"0","1","1",,,,"773327879",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1362","SUP01352","Nalin Sarathchandra",,,,"0","1","1",,,," 770300650",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,"2026-01-27"
"1363","SUP01353","Janaka 37 Seater",,,,"0","1","1",,,," 777916883",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1364","SUP01354","Ruwan",,,,"0","1","1",,,,"775757677",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1365","SUP01355","Sachintha",,,,"0","1","1",,,," 714005252",,,,"1","29","0","0","0","0",NULL,"2025-09-16",NULL,NULL
"1366","SUP01356","Eraeliya Villas and Gardens",,,,"0","1","1",,,,,,,,"9","151","0","0","0","0",NULL,"2025-09-30",NULL,NULL
"1367","SUP01357","Angara Cooking Class",,,,"0","0","1",,,,,,,,"9","140","0","0","0","0",NULL,"2025-09-30",NULL,NULL
"1368","SUP01358","Taru Villas - Levita ",,,,"0","1","1",,,,,,,,"8","66","0","0","0","0",NULL,"2025-10-10",NULL,NULL
"1369","SUP01359","Secrets of ceylon collection",,,,"0","0",NULL,,,,,,,,"8","29","0","0","0","0",NULL,"2025-10-10",NULL,NULL
"1370","SUP01360","Triple O six ",,,,"0","1","1",,,,,,,,"2","103","0","0","0","0",NULL,"2025-10-14",NULL,NULL
"1371","SUP01361","Celestial Hills - Villas & Suites by The Clar",,,,"0","0",NULL,,,,,,,,"9","66","0","0","0","0",NULL,"2025-10-17",NULL,NULL
"1372","SUP01362","Farm Resort",,,,"0","1","1",,,,,,,,"9","50","0","0","0","0",NULL,"2025-10-17",NULL,NULL
"1373","SUP01363","Sun Rise Ballooning (Pvt) Ltd",,,,"0","1","1",,,,,,,,"2","64","0","0","0","0",NULL,"2025-10-22",NULL,NULL
"1374","SUP01364","Villa Mankani",,,,"0","0",NULL,,,,,,,,"3","30","0","0","0","0",NULL,"2025-11-03",NULL,NULL
"1375","SUP01365","Agnus Unawatuna ",,,,"0","0",NULL,,,,,,,,"2","143","0","0","0","0",NULL,"2025-11-18",NULL,NULL
"1376","SUP01366","Driver Guide - English Speaking ",,,,"0","0",NULL,,,,,,,,"2","29","0","0","0","0",NULL,"2025-11-27",NULL,NULL
"1377","SUP01367","Trip Fusion Office ",,,,"0","0",NULL,,,,,,,,"1","29","0","0","0","0",NULL,"2025-11-29",NULL,NULL
"1378","SUP01368","CHAARYA LAKE ",,,,"0","1","1",,,,,,,,"2","141","0","0","0","0",NULL,"2025-11-29",NULL,NULL
"1379","SUP01369","SAii Lagoon Maldives, Curio Collection by Hil",,,,"0","0",NULL,,,,,,,,"2","29","0","0","0","0",NULL,"2025-11-29",NULL,NULL
"1380","SUP01370","Tribe Yala ",,,,"0","1","1",,,,,,,,"9","155","0","0","0","0",NULL,"2025-11-29",NULL,NULL
"1381","SUP01371","Jetwing Jungle Lodge",,,,"0","1","1",,,,,,,,"1","155","0","0","0","0",NULL,"2025-12-03",NULL,NULL
"1382","SUP01372","Tea & Experience Factory - Mandaram Nuwara",,,,"0","1","1",,,,,,,,"2","66","0","0","0","0",NULL,"2025-12-18",NULL,"2025-12-18"
"1383","SUP01373","waraka ",,,,"0","1","1",,,,,,,,"2","142","0","0","0","0",NULL,"2025-12-18",NULL,NULL
"1384","SUP01374","Sensory Indulgences Pvt Ltd","Udaya","Sri Lankan Authentic Experience ","Colombo","0","1","1","102841646 - 7000","dayalan@sensoryindulgences.com",,,,,,"1","29","0","0","0","0",NULL,"2025-12-19",NULL,NULL
"1385","SUP01375","Pepper Life ",,,,"0","1","1",,,,,,,,"2","29","0","0","0","0",NULL,"2025-12-22",NULL,"2026-01-08"
"1386","SUP01376","Vis Ta Vie Mirissa ",,,,"0","1","1",,,,,,,,"8","103","0","0","0","0",NULL,"2025-12-23",NULL,NULL
"1387","SUP01377","Bernard Tours Pvt. Ltd",,"Luxury Vehicles ",,"0","1",NULL,,,,,,,,"13","29","0","0","0","0",NULL,"2025-12-30",NULL,NULL
"1388","SUP01378","Centauria Wild",,,,"0","1","1",,,,,,,,"2","142","0","0","0","0",NULL,"2026-01-06",NULL,"2026-01-06"
"1389","SUP01379","Uppuveli Beach by DSK",,,,"0","0",NULL,,,,,,,,"2","114","0","0","0","0",NULL,"2026-01-06",NULL,NULL
"1390","SUP01380","On The Rocks ","Subi",,"Unawatuna","0","0",NULL,,,,,,,,"9","143","0","0","0","0",NULL,"2026-01-06",NULL,NULL
"1391","SUP01381","German Speaking Chauffeur Guide ",,,,"0","0",NULL,,,,,,,,"2","29","0","0","0","0",NULL,"2026-01-06",NULL,NULL
"1392","SUP01382","Roshan Rathnayaka",,,,"0","0",NULL,,,,"0774895077",,,,"7","66","0","0","0","0",NULL,"2026-01-06",NULL,NULL
"1394","SUP01384","W15 Hanthana Estate",,"luxury boutique hotel","No. 947 Uduwela Road, Udugama West, Kandy 20000","0","1",NULL,,,,,,,,"8","66","0","0","0","0",NULL,"2026-01-08",NULL,NULL
"1395","SUP01385","Wijerathna Jeep Safari - Minneriya",,,,"0","0",NULL,,,,,,"wildlife-12days-1.jpg","DSC_1146.webp","2","102","0","0","0","0",NULL,"2026-01-08",NULL,"2026-02-13"
"1396","SUP01386","Ceylon Tea Trails - Excursions",,,,"0","1",NULL,,,,,,,,"8","50","0","0","0","0",NULL,"2026-01-08",NULL,NULL
"1397","SUP01387","Wattura Resort & Spa           ",,,,"0","1","1",,,,,,,,"8","113","0","0","0","0",NULL,"2026-01-08",NULL,NULL
"1398","SUP01388","Chathura Liyanage",,,,"0","0","1",,,,"0716956277",,,,"7","66","0","0","0","0",NULL,"2026-01-08",NULL,NULL
"1399","SUP01389","Indrajith",,,,"0","0","1",,,,"07696339320",,,,"7","69","0","0","0","0",NULL,"2026-01-08",NULL,NULL
"1400","SUP01390","Sisira Mitraratne",,,,"0","0","1",,,,"0771436423",,,,"7","29","0","0","0","0",NULL,"2026-01-08",NULL,NULL
"1401","SUP01391","Upul Ananda (German)",,,,"0","0","1",,,,"0770773496",,,,"7","21","0","0","0","0",NULL,"2026-01-08",NULL,NULL
"1402","SUP01392","Habarana Cocktail Session - Wijerathna","Wijerathna",,,"0","0",NULL,,,,"+94 77 170 5190",,,,"6","45","0","0","0","0",NULL,"2026-01-09",NULL,NULL
"1403","SUP01393","Wild Glamping - Knuckles",,,"Thangappuwa Rd, Rangala 20922","0","0",NULL,,,,,,,,"9","78","0","0","0","0",NULL,"2026-01-12",NULL,NULL
"1404","SUP01394","Serenite Ella",,,"Medapathana, Kitelella Rd, Ella 90090","0","0",NULL,,,,,,,,"3","39","0","0","0","0",NULL,"2026-01-12",NULL,NULL
"1405","SUP01395","Ederagala Wana Senasuna",,,"Dambulla","0","0",NULL,,,,,,,,"7","30","0","0","0","0",NULL,"2026-01-12",NULL,NULL
"1406","SUP01396","Cinnamon Life ",,,,"0","1","1",,,,,,,,"1","29","0","0","0","0",NULL,"2026-01-12",NULL,NULL
"1407","SUP01397","Mohomad Munazzil",,,,"0","0","1",,,,"0771916151",,,,"7","66","0","0","0","0",NULL,"2026-01-13",NULL,"2026-01-13"
"1408","SUP01398","Aarunya Nature Resort",,,,"0","1","1",,,,,,,,"8","66","0","0","0","0",NULL,"2026-01-13",NULL,NULL
"1409","SUP01399","Ashok Kumara",,,,"0","0","1",,,,"0775162609",,,,"7","29","0","0","0","0",NULL,"2026-01-14",NULL,NULL
"1410","SUP01400","Ru Boutique Hotel",,,,"0","0",NULL,,,,,,,,"2","66","0","0","0","0",NULL,"2026-01-15",NULL,NULL
"1411","SUP01401","The Flame Tree Estate and Hotel",,,,"0","1","1",,,,,,,,"9","66","0","0","0","0",NULL,"2026-01-15",NULL,NULL
"1412","SUP01402","Nisala Arana - Mount Lodge ",,,,"0","0",NULL,,,,,,,,"9","29","0","0","0","0",NULL,"2026-01-15",NULL,NULL
